"from","to","cell_id","percentage"
"A","B","A10",0.597853922947213
"A","B","A11",0.5303905918876
"A","B","A12",0.770867991612558
"A","B","A13",0.742728440278303
"A","B","A14",0.736479708253915
"A","B","A15",0.716143422044956
"A","B","A16",0.826728317542139
"A","B","A18",0.761450420717497
"A","B","A19",0.711453804750157
"A","B","A20",0.591921556523222
"A","B","A21",0.678740209682115
"A","B","A3",0.739870526043055
"A","B","A4",0.68285407882671
"A","B","A5",0.708909687499392
"A","B","A6",0.697902740011075
"A","B","A7",0.823172202423911
"A","B","A9",0.808746825545164
"A","B","D14",0.992795946036114
"A","B","D15",0.965348179597618
"A","B","D16",0.897314103636602
"A","B","D17",0.948439789859736
"A","B","D18",0.993414662620405
"A","B","D19",0.998333942953503
"A","B","D2",0.553265357345489
"A","B","D20",0.967812771117924
"A","B","D21",0.979839524319469
"A","B","D22",0.94611520517941
"A","B","D24",1
"A","B","D3",0.548223939012961
"A","B","D4",0.775292646100507
"A","B","D5",0.636549226778521
"A","B","D6",0.788332018705982
"A","B","D7",0.644322187526491
"A","B","E10",0.998184098765975
"A","B","E11",0.976888807837197
"A","B","E12",0.837869999020986
"A","B","E13",0.807597812760239
"A","B","E14",0.82060154802518
"A","B","E15",0.951017053716822
"A","B","E16",0.809232858879878
"A","B","E17",0
"A","B","E18",0.761756256700057
"A","B","E19",0.531746766551428
"A","B","E20",0.937093800704797
"A","B","E22",0.757743180169776
"A","B","E23",0.705493829741108
"A","B","E24",0.773860751770513
"A","B","E6",0.947290651886776
"A","B","E7",0.929726644255059
"A","B","E8",0.984813830832772
"A","B","E9",0.85461750076072
"A","B","F1",0.884559336198845
"A","B","F16",0.997645286172898
"A","B","F17",0.903526030986891
"A","B","F18",0.978590866397123
"A","B","F19",0.975077568902982
"A","B","F2",0.808369184110708
"A","B","F20",0.958615193769123
"A","B","F21",0.957812939958082
"A","B","F22",0.995665354680339
"A","B","F23",0.954860922455826
"A","B","F24",0.913627843668024
"A","B","F3",0.920098061508565
"A","B","F4",0.880848434922759
"A","B","F5",0.862353224503701
"A","B","G1",0.99993755918074
"A","B","G10",0.883488409487465
"A","B","G11",0.958955602080857
"A","B","G12",0.826860088537343
"A","B","G13",0.859766736801626
"A","B","G14",0.702822755042906
"A","B","G15",0.915056356763227
"A","B","G16",0.880308784981972
"A","B","G17",0.923441471409539
"A","B","G18",0.467864221547268
"A","B","G19",0.843242873284924
"A","B","G2",0.9684611308569
"A","B","G20",0.878964384536713
"A","B","G21",0.893117515271232
"A","B","G23",0.86974770611925
"A","B","G24",0.880647002101818
"A","B","G4",0.962962338718486
"A","B","G5",0.820383716163163
"A","B","G6",0.931162612997128
"A","B","G8",0.977732717920043
"A","B","G9",0.695171035024724
"A","B","H15",0.938755933533424
"A","B","H16",0.951679234793292
"A","B","H17",0.966385685773206
"A","B","H18",0.953127354898968
"A","B","H19",0.947588173814251
"A","B","H20",0.965489517035611
"A","B","H21",0.881294537352761
"A","B","H22",0.861158405204747
"A","B","H23",0.885301536146804
"A","B","H3",0.925008118659287
"A","B","I10",0.703062895883853
"A","B","I11",0.851488739000432
"A","B","I12",0.86812952705933
"A","B","I13",0.555223839521708
"A","B","I14",0.908451553995115
"A","B","I15",0.966850776331872
"A","B","I16",0.700985877260108
"A","B","I17",0.923982332613191
"A","B","I18",0.855976626175855
"A","B","I20",0.901765154131798
"A","B","I21",0.864461362241324
"A","B","I22",0.912832001580285
"A","B","I23",0.886960749928216
"A","B","I24",0.849420237462759
"A","B","I8",0.814268871184775
"A","B","J1",0.953448545088698
"A","B","J10",0.903580254678689
"A","B","J11",0.85330889776971
"A","B","J2",0.986485834229167
"A","B","J3",0.944018607050297
"A","B","J4",0.884470552598596
"A","B","J5",0.939962867511592
"A","B","J6",0.883599861581327
"A","B","J7",0.93951337684011
"A","B","J8",0.990597074090994
"A","B","J9",0.859635024882883
"A","B","K18",0.990093819293404
"A","B","K20",0.952217844129974
"A","B","K21",0.83444851465014
"A","B","K22",0.90106647696041
"A","B","K23",0.704560620378028
"A","B","K24",0.942071336519454
"A","B","L10",0.935580323391556
"A","B","L11",0.945962108736445
"A","B","L12",0.835788348866253
"A","B","L13",0.828877971503702
"A","B","L14",0.982225276817468
"A","B","L17",0.792386275869757
"A","B","L2",0.949910658028985
"A","B","L3",0.919450505933986
"A","B","L4",0.983684297936114
"A","B","L5",0.733422559361916
"A","B","L6",0.896757430602342
"A","B","L8",0.942248802313353
"A","B","L9",0.93349697445803
"A","B","M1",0.962272625153543
"A","B","M2",0.965545427997674
"A","B","M22",0.961334197301985
"A","B","M23",0.89692998109443
"A","B","M24",0.91673624610199
"A","B","M3",0.782421349898987
"A","B","M4",0.895260160690205
"A","B","M5",0.901414885146073
"A","B","M6",0.878850351445779
"A","B","N11",0.982055461257925
"A","B","N13",0.977293037906692
"A","B","N14",0.939452433992641
"A","B","N15",0.981037841420985
"A","B","N16",0.976261261206445
"A","B","N17",0.939972494056567
"A","B","N18",0.975849529693574
"A","B","N19",0.927555530429421
"A","B","N20",0.94424218266465
"A","B","N21",0.94686929226198
"A","B","N22",0.897490341888033
"A","B","N23",0.930877573337877
"A","B","N24",0.9212216984614
