"from","to","cell_id","percentage"
"A","B","A10",0.621140334772813
"A","B","A11",0.51841417346098
"A","B","A12",0.76773463426121
"A","B","A13",0.770113529244911
"A","B","A14",0.773195359029735
"A","B","A15",0.761165525794138
"A","B","A16",0.816122951512416
"A","B","A18",0.809523552909045
"A","B","A19",0.737847955797054
"A","B","A20",0.63379439248256
"A","B","A21",0.735272898177103
"A","B","A3",0.752757772726175
"A","B","A4",0.681517639933931
"A","B","A5",0.714729618350994
"A","B","A6",0.717362068853499
"A","B","A7",0.804095156378149
"A","B","A8",0.927391521418878
"A","B","A9",0.820216300475874
"A","B","D14",0.99097886797581
"A","B","D16",0.958754810937963
"A","B","D17",0.964976951806383
"A","B","D18",0.985440805866659
"A","B","D19",0.990417169459208
"A","B","D2",0.591597851406735
"A","B","D20",0.968690074089378
"A","B","D21",0.976556953824534
"A","B","D22",0.949266092342212
"A","B","D24",1
"A","B","D3",0.564195468697581
"A","B","D4",0.801749209314869
"A","B","D5",0.631640699420697
"A","B","D6",0.762031499789595
"A","B","D7",0.62518125140243
"A","B","E1",0.97275505724137
"A","B","E11",0.985674145745498
"A","B","E12",0.86527358309982
"A","B","E13",0.749051499670784
"A","B","E14",0.804498592896981
"A","B","E15",0.952642140463253
"A","B","E16",0.852343010304872
"A","B","E17",0
"A","B","E18",0.723975472514529
"A","B","E19",0.495460046278801
"A","B","E2",0.953735336174966
"A","B","E22",0.754976045311066
"A","B","E23",0.710168387956865
"A","B","E24",0.771891730121006
"A","B","E7",0.928981538822972
"A","B","E8",0.980465572446892
"A","B","E9",0.846503527045213
"A","B","F1",0.859357970181394
"A","B","F16",0.991591079873297
"A","B","F17",0.923982266328336
"A","B","F18",0.979196672333422
"A","B","F19",0.960946368037931
"A","B","F2",0.782126116561738
"A","B","F20",0.957415599315677
"A","B","F21",0.966726491184044
"A","B","F22",0.992393077686081
"A","B","F23",0.968246528653245
"A","B","F24",0.931359575254816
"A","B","F3",0.906628708492015
"A","B","F4",0.863252775689001
"A","B","F5",0.870415900254847
"A","B","G10",0.873957646340296
"A","B","G11",0.950455883202603
"A","B","G12",0.83142555513235
"A","B","G13",0.877468512725022
"A","B","G14",0.778401233711078
"A","B","G15",0.905637875073967
"A","B","G16",0.915585599525921
"A","B","G17",0.933162065953564
"A","B","G18",0.493683517262014
"A","B","G19",0.863730820947502
"A","B","G20",0.900745028174918
"A","B","G21",0.897633329672019
"A","B","G22",0.943783964276948
"A","B","G23",0.889940819050723
"A","B","G24",0.902858519595191
"A","B","G4",0.964246095070303
"A","B","G5",0.859578039303215
"A","B","G6",0.926672936228245
"A","B","G7",0.945365577796226
"A","B","G9",0.698054683955778
"A","B","H15",0.951983824848683
"A","B","H16",0.951925597773787
"A","B","H17",0.965772910505568
"A","B","H20",0.967463096814113
"A","B","H21",0.878549144032818
"A","B","H22",0.904934976157596
"A","B","H23",0.914222698222249
"A","B","H3",0.934437379325314
"A","B","I10",0.707275858015611
"A","B","I11",0.885976633552837
"A","B","I12",0.923587015485349
"A","B","I13",0.605199280099997
"A","B","I14",0.881487723091025
"A","B","I15",0.967425473168621
"A","B","I16",0.752097291085402
"A","B","I17",0.927105769711071
"A","B","I18",0.924736633445754
"A","B","I20",0.906839964135983
"A","B","I21",0.900150880079455
"A","B","I22",0.900811863375889
"A","B","I23",0.886215586898898
"A","B","I24",0.880287084061025
"A","B","I8",0.838328250555655
"A","B","J1",0.947775011289476
"A","B","J10",0.901000983415098
"A","B","J11",0.882288713756968
"A","B","J4",0.892112276449149
"A","B","J5",0.925825878700224
"A","B","J6",0.89826729028653
"A","B","J7",0.91958037130619
"A","B","J8",0.984966020665649
"A","B","J9",0.894966738242036
"A","B","K20",0.959121128581728
"A","B","K21",0.876416012302497
"A","B","K22",0.922991534348881
"A","B","K23",0.764334088752363
"A","B","K24",0.955349617815309
"A","B","L10",0.936351333139219
"A","B","L11",0.944436017703872
"A","B","L12",0.853927679068411
"A","B","L13",0.872719661047844
"A","B","L14",0.987909075818187
"A","B","L17",0.851027153625661
"A","B","L2",0.954606815340778
"A","B","L3",0.944826344929343
"A","B","L4",0.982287200142381
"A","B","L5",0.83554579866095
"A","B","L6",0.916276965261447
"A","B","L8",0.949495521576589
"A","B","L9",0.949106158162206
"A","B","M2",0.970486873784708
"A","B","M22",0.954385453132857
"A","B","M23",0.921016947985528
"A","B","M24",0.9310100078318
"A","B","M3",0.860120929478963
"A","B","M4",0.925721261541823
"A","B","M5",0.923991516663341
"A","B","M6",0.908626626747845
"A","B","N11",0.989298580959133
"A","B","N13",0.968009836705137
"A","B","N14",0.879938432371828
"A","B","N15",0.983220387107053
"A","B","N16",0.960016405689746
"A","B","N17",0.960977855711495
"A","B","N18",0.986533917997713
"A","B","N19",0.943729855489375
"A","B","N20",0.882130727860202
"A","B","N21",0.968618840373253
"A","B","N22",0.928553976847991
"A","B","N23",0.949688955875036
"A","B","N24",0.919105832225388
