"from","to","cell_id","percentage"
"A","B","F_5W_embryo1_sc1",0.0199346075067761
"A","B","F_5W_embryo1_sc10",0.00622013793557883
"A","B","F_5W_embryo1_sc11",0.000830494866692507
"A","B","F_5W_embryo1_sc12",0.0218867686324314
"A","B","F_5W_embryo1_sc13",0.00100643087223223
"A","B","F_5W_embryo1_sc14",0.000922602795523483
"A","B","F_5W_embryo1_sc16",0.000880414483100204
"A","B","F_5W_embryo1_sc18",0.00325215144272215
"A","B","F_5W_embryo1_sc19",0.0161383915232176
"A","B","F_5W_embryo1_sc2",0.0027676714621121
"A","B","F_5W_embryo1_sc20",0.00367577400604514
"A","B","F_5W_embryo1_sc21",0.00236551652348929
"A","B","F_5W_embryo1_sc22",0.00460185272041741
"A","B","F_5W_embryo1_sc24",0.000776379793922605
"A","B","F_5W_embryo1_sc25",0.0312612608289554
"A","B","F_5W_embryo1_sc26",0.00107312821615501
"A","B","F_5W_embryo1_sc27",0.000563624286658074
"A","B","F_5W_embryo1_sc28",0.0048361583457446
"A","B","F_5W_embryo1_sc29",0.00124422475320384
"A","B","F_5W_embryo1_sc3",0.00108579026292578
"A","B","F_5W_embryo1_sc31",0.00024053658780878
"A","B","F_5W_embryo1_sc33",0.00128773489318716
"A","B","F_5W_embryo1_sc35",0.000969728666077593
"A","B","F_5W_embryo1_sc38",0.00093980902874501
"A","B","F_5W_embryo1_sc39",0.00349256200638697
"A","B","F_5W_embryo1_sc4",0
"A","B","F_5W_embryo1_sc41",0.000830486692861806
"A","B","F_5W_embryo1_sc43",0.0199707875103769
"A","B","F_5W_embryo1_sc44",0.000397583173943337
"A","B","F_5W_embryo1_sc6",0.00107481539653827
"A","B","F_5W_embryo1_sc7",0.000577023772062753
"A","B","F_5W_embryo1_sc8",0.00414787267478562
"A","B","F_5W_embryo1_sc9",0.0176564351485499
"A","B","F_5W_embryo2_sc51",0.00181538199358954
"A","B","F_5W_embryo2_sc52",0.00197381839472388
"A","B","F_5W_embryo2_sc53",0.00212208158511639
"A","B","F_5W_embryo2_sc54",0.00157715583830009
"A","B","F_5W_embryo2_sc56",0.0082972344022796
"A","B","F_5W_embryo2_sc57",0.0007607329839357
"A","B","F_5W_embryo2_sc59",0.000927909450564898
"A","B","F_5W_embryo2_sc60",0.0217978307885403
"A","B","F_5W_embryo2_sc61",0.0131956937967115
"A","B","F_5W_embryo2_sc62",0.015339946077561
"A","B","F_5W_embryo2_sc63",0.000729934210652031
"A","B","F_5W_embryo2_sc64",0.00565231366483192
"A","B","F_5W_embryo2_sc69",9.93082861565245e-05
"A","B","F_5W_embryo2_sc72",0.00108304565885656
"A","B","F_5W_embryo2_sc76",0.00347936797122058
"A","B","F_7W_embryo1_sc1",0.00362716840584292
"A","B","F_7W_embryo1_sc10",0.00648646681590492
"A","B","F_7W_embryo1_sc11",0.00416734807041061
"A","B","F_7W_embryo1_sc12",0.00885041861885509
"A","B","F_7W_embryo1_sc13",0.000390923336479588
"A","B","F_7W_embryo1_sc14",0.00399517730199884
"A","B","F_7W_embryo1_sc16",0.00769578563416892
"A","B","F_7W_embryo1_sc17",0.00331506403001462
"A","B","F_7W_embryo1_sc18",0.00341544507324133
"A","B","F_7W_embryo1_sc19",0.000241898341019993
"A","B","F_7W_embryo1_sc2",0.00664614208161516
"A","B","F_7W_embryo1_sc20",0.0333024720506468
"A","B","F_7W_embryo1_sc21",0.00237225201244972
"A","B","F_7W_embryo1_sc22",0.0149679026450659
"A","B","F_7W_embryo1_sc24",0.00323680526016703
"A","B","F_7W_embryo1_sc25",0.0192103049237684
"A","B","F_7W_embryo1_sc26",0.0301507507909014
"A","B","F_7W_embryo1_sc27",0.0185840872582242
"A","B","F_7W_embryo1_sc28",0.0243264161362108
"A","B","F_7W_embryo1_sc29",0.0129077297456185
"A","B","F_7W_embryo1_sc3",0.00123607863043803
"A","B","F_7W_embryo1_sc30",0.0279620840005568
"A","B","F_7W_embryo1_sc31",0.00348069442460142
"A","B","F_7W_embryo1_sc32",0.00116419545848655
"A","B","F_7W_embryo1_sc33",0.000977263144404983
"A","B","F_7W_embryo1_sc35",0.00393555987666477
"A","B","F_7W_embryo1_sc36",0.00178493909707429
"A","B","F_7W_embryo1_sc38",0.00712039891395545
"A","B","F_7W_embryo1_sc4",0.00109767719315353
"A","B","F_7W_embryo1_sc5",0.00561289658383459
"A","B","F_7W_embryo1_sc6",0.0420593228026618
"A","B","F_7W_embryo1_sc7",0.0180763859893958
"A","B","F_7W_embryo1_sc8",0.000896574243337858
"A","B","F_7W_embryo1_sc9",0.0381885459141451
"A","B","F_8W_embryo1_sc51",0.00457973765370124
"A","B","F_8W_embryo1_sc52",0.00156550347142352
"A","B","F_8W_embryo1_sc53",0.00692235623326613
"A","B","F_8W_embryo1_sc54",0.00126421890368689
"A","B","F_8W_embryo1_sc55",0.0118491717853225
"A","B","F_8W_embryo1_sc56",0.0176205111088251
"A","B","F_8W_embryo1_sc57",0.0019894117162525
"A","B","F_8W_embryo1_sc58",0.00744227749862863
"A","B","F_8W_embryo1_sc59",0.0101409510430146
"A","B","F_8W_embryo1_sc60",0.00664799678625183
"A","B","F_8W_embryo1_sc61",0.0109491115138274
"A","B","F_8W_embryo1_sc62",0.0188741147875988
"A","B","F_8W_embryo1_sc63",0.00289136612484512
"A","B","F_8W_embryo1_sc64",0.00172865336718813
"A","B","F_8W_embryo1_sc65",0.016115050748992
"A","B","F_8W_embryo1_sc66",0.0105871418613857
"A","B","F_8W_embryo1_sc67",0.00581698922459411
"A","B","F_8W_embryo1_sc68",0.00274611964459997
"A","B","F_8W_embryo1_sc69",0.00513930846529861
"A","B","F_8W_embryo1_sc70",0.00292785695704572
"A","B","F_8W_embryo1_sc71",0.00250659364620338
"A","B","F_8W_embryo1_sc72",0.0119692795825978
"A","B","F_8W_embryo1_sc73",0.0116422286457577
"A","B","F_8W_embryo1_sc74",0.00978436555081827
"A","B","F_8W_embryo1_sc75",0.003063303165858
"A","B","F_8W_embryo1_sc76",0.00859133401834757
"A","B","F_8W_embryo1_sc77",0.00663485151960398
